,code,name,address,주차장 종류명,운영구분명,telephone,총 주자면,유무료구분명,평일 운영 시작시각(HHMM),평일 운영 종료시각(HHMM),주말 운영 시작시각(HHMM),주말 운영 종료시각(HHMM),공휴일 운영 시작시각(HHMM),공휴일 운영 종료시각(HHMM),"토요일 유,무료 구분명","공휴일 유,무료 구분명",월 정기권 금액,기본 주차 요금,기본 주차 시간(분 단위),추가 단위 요금,추가 단위 시간(분 단위),일 최대 요금,latitude,longitude
130,1384008,송화골목 전통시장 고객주차장(구),강서구 내발산동 720-4,노외 주차장,시간제 주차장,02-2696-5225,24,유료,1000,2100,1000,2100,0,0,무료,유료,60000,250,5,250,5,0,37.57044198,127.0497006
131,1384016,가로공원로 지하 주차장(구),강서구 화곡동 662-15,노외 주차장,시간제 주차장,02-2699-0802,500,유료,0,0,0,0,0,0,유료,유료,60000,100,5,100,5,5000,37.56981256,127.0507203
132,1384198,동대문 공영주차장(시),중구 신당동 251-7,노외 주차장,시간제 주차장,02)2254-4901 ,1092,유료,0,2400,0,2400,0,2400,무료,무료,225000,360,5,360,5,0,37.57061948,127.049932
133,1384627,큰마을길(구),강북구 미아동 309-14,노상 주차장,시간제 + 거주자 주차장,02-944-3025,1,유료,900,1900,900,1500,0,0,무료,무료,100000,200,5,200,5,10000,37.56984055,127.0507794
134,1384980,교육청길(구),강북구 미아동 137-19,노상 주차장,시간제 + 거주자 주차장,02-944-3025,1,유료,900,1900,900,1500,0,0,무료,무료,100000,200,5,200,5,10000,37.5705492,127.0498391
135,1385457,신문로 공영주차장(구),종로구 신문로1가 58-36,노외 주차장,시간제 주차장,02-720-0964,17,유료,900,1900,900,1900,900,1900,무료,무료,,400,5,400,5,0,37.57032225,127.0499279
136,1386536,서울글로벌센터 공영주차장(시),종로구 서린동 63-0,노외 주차장,시간제 주차장,02-720-9862,44,유료,900,1800,0,0,0,0,유료,유료,280000,700,5,700,5,0,37.56978517,127.0506618
137,1397591,용답제2(평면) 공영주차장(구),성동구 용답동 182-10,노외 주차장,시간제 주차장,02-2204-7970,145,유료,0,2400,0,2400,0,2400,무료,무료,100000,150,5,150,5,,37.56982198,127.0503919
138,1398740,신교공영(구),종로구 신교동 66-0,노외 주차장,시간제 + 거주자 주차장,02-2236-0052,158,유료,0,2400,0,2400,0,2400,무료,무료,,150,5,150,5,0,37.56975718,127.0506034
139,1404649,오류1동 텃골주차장(구),구로구 오류동 6-11,노외 주차장,시간제 주차장,,84,유료,0,2400,0,2400,0,2400,무료,무료,65000,100,5,100,5,,37.5700235,127.050231
140,1404936,천왕역 공영주차장(시),구로구 오류동 174-10,노외 주차장,시간제 주차장,02-2290-6343,328,유료,0,2400,0,2400,0,2400,무료,무료,91000,170,5,170,5,0,37.56986669,127.0503605
141,1410226,중곡시장주차장(구),광진구 중곡동 221-6,노외 주차장,시간제 주차장,,19,유료,900,1900,900,1900,900,1900,무료,무료,0,250,5,0,0,0,37.57006763,127.0501929
142,1412826,매바위 공영주차장(구),은평구 응암동 747-8,노외 주차장,시간제 주차장,,80,유료,0,2400,0,2400,0,2400,무료,무료,70000,1200,60,100,5,,37.56993049,127.0503081
143,1412893,자양전통시장 공영주차장(구),광진구 자양동 631-18,노외 주차장,시간제 + 거주자 주차장,02-458-1624,24,유료,900,1900,900,1900,900,1900,무료,무료,,250,5,250,5,,37.57047593,127.0497463
144,1415512,견인보관소(구),동대문구 휘경동 361-0,노외 주차장,시간제 주차장,02-2247-9666,40,유료,0,2400,0,2400,0,2400,무료,무료,170000,500,10,500,10,0,37.57023162,127.050032
145,1415917,구룡 공영주차장(구),금천구 독산동 964-0,노외 주차장,시간제 + 거주자 주차장,02-809-0061~7,22,유료,830,1900,830,1900,830,1900,무료,무료,0,65,5,65,5,0,37.57028349,127.0499698
146,1415929,다목적 공영주차장(구),금천구 독산동 971-0,노외 주차장,시간제 + 거주자 주차장,02-865-7557,46,유료,830,1900,830,1900,830,1900,무료,무료,0,65,5,65,5,0,37.57058434,127.0498871
147,1416322,영등포본동제2공영(구),영등포구 신길동 186-355,노외 주차장,시간제 주차장,02-2677-1401,61,유료,0,2400,0,2400,0,2400,무료,무료,65000,50,5,50,5,0,37.57065641,127.0499782
148,1417234,면목초교주자창(구),중랑구 면목동 192-1,노외 주차장,시간제 주차장,,82,유료,0,2400,0,2400,0,2400,무료,무료,50000,100,5,100,5,,37.56389743,127.0671136
149,1418248,방배열린문화센터 공영주차장(구),서초구 방배동 852-14,노외 주차장,시간제 주차장,02-2155-7290,109,유료,0,2400,0,2400,0,2400,무료,무료,120000,300,10,300,10,0,37.56375259,127.0670147
150,1421476,풍납유수지공영주차장(구),송파구 풍납동 387-0,노외 주차장,시간제 주차장,02-489-0233,234,유료,0,2400,0,2400,0,2400,무료,무료,0,250,5,250,5,0,37.56370597,127.066979
151,1421586,나눔터길 노상공영(구),강북구 수유동 605-185,노상 주차장,시간제 + 거주자 주차장,,1,유료,900,1900,900,1500,0,0,무료,무료,100000,200,5,200,5,10000,37.56365506,127.0669449
152,1423651,서강대역 환승 공영주차장(구),마포구 신수동 93-35,노외 주차장,시간제 주차장,02-300-5052,98,유료,0,0,0,0,0,0,유료,유료,50000,150,5,150,5,,37.564041,127.0672118
153,1423770,남부초등학교(지하주차장)(구),관악구 신림동 467-0,노외 주차장,시간제 + 거주자 주차장,,135,유료,0,2400,0,2400,0,2400,무료,무료,0,150,5,150,5,,37.56379973,127.0670491
154,1423842,마장축산물시장 서문(건물) 공영주차장(구),성동구 마장동 522-1,노외 주차장,시간제 주차장,02-2204-7970,129,유료,0,2400,0,2400,0,2400,무료,무료,120000,250,5,250,5,,37.56399275,127.0671773
155,1424206,다산아트 공영주차장(구),중구 신당동 432-612,노외 주차장,시간제 주차장,02-2280-8360,75,유료,800,2300,800,2300,0,0,무료,유료,140000,150,5,150,5,0,37.56384977,127.0670784
156,1424461,DDP북측 마장로 관광버스전용 주차장(시),중구 신당동 222-3,노상 주차장,버스전용 주차장,02-2290-6449,1,무료,0,0,0,0,0,0,유료,유료,0,0,0,0,0,0,37.5639433,127.0671458
157,1425391,영등포구청별관 공영주차장(구),영등포구 당산동3가 560-0,노외 주차장,시간제 주차장,02-2677-1401,61,유료,0,2359,0,2359,0,2359,무료,무료,84000,150,5,150,5,0,37.52517917,126.9194017
158,1425816,동국제강 공영주차장(시),중구 삼각동 111-1,노외 주차장,시간제 주차장,,13,유료,900,1900,900,1900,0,0,무료,유료,350000,700,5,700,5,,37.52411707,126.9176964
159,1430035,남대문 초입 관광버스전용 주차장(시),중구 남창동 282-10,노상 주차장,버스전용 주차장,02)2290-6449,1,무료,0,0,0,0,0,0,유료,유료,0,0,0,0,0,0,37.52510902,126.9192897
160,1430042,남대문 시장 관광버스전용 주차장(시),중구 남창동 51-4,노상 주차장,버스전용 주차장,02)2290-6449,1,무료,0,0,0,0,0,0,유료,유료,0,0,0,0,0,0,37.52418751,126.9178081
161,1431448,고척근린공원지하주차장(구),구로구 고척동 9-14,노외 주차장,시간제 주차장,02-850-0920,199,유료,0,2400,0,2400,0,2400,무료,무료,112000,150,5,150,5,,37.52415202,126.9177525
162,1431644,황학어린이공원 지하주차장(구),중구 황학동 755-0,노외 주차장,시간제 + 거주자 주차장,02-2280-8368,113,유료,0,2400,0,0,0,0,무료,무료,180000,200,5,200,5,,37.52521469,126.9194573
163,1432682,구로4동 주택가 공동 주차장(구),구로구 구로동 741-44,노외 주차장,시간제 주차장,02-839-4875,198,유료,0,2400,0,2400,0,2400,무료,무료,75000,100,5,100,5,0,37.52528502,126.9195692
164,1433547,한남동 공영주차장(구),용산구 한남동 685-46,노외 주차장,시간제 주차장,02-749-3633,250,유료,0,2400,0,2400,0,2400,무료,무료,180000,250,5,250,5,,37.52503851,126.919178
165,1434175,독산4동 공영주차장(구),금천구 독산동 187-40,노외 주차장,시간제 주차장,,63,유료,0,2400,0,2400,0,2400,무료,무료,350000,65,5,65,5,50000,37.52404698,126.9175843
166,1436808,가산디지털 서측(구),금천구 가산동 505-3,노외 주차장,시간제 주차장,,160,유료,830,1900,0,2400,0,2400,무료,무료,100000,300,10,300,10,9000,37.52408193,126.9176404
167,1437917,영남 공영주차장(시),영등포구 영등포동4가 123-0,노외 주차장,시간제 주차장,,570,유료,0,2400,0,2400,0,2400,무료,무료,110000,160,5,160,5,,37.52507431,126.9192349
168,1439690,수유마을시장 공영주차장(구),강북구 수유동 55-53,노외 주차장,시간제 주차장,02-944-3053,116,유료,0,2400,0,2400,0,2400,무료,무료,80000,100,5,100,5,10000,37.52514418,126.9193456
169,1440586,시흥 4동 공영주차장(구),금천구 시흥동 704-56,노외 주차장,시간제 + 거주자 주차장,,124,유료,830,1900,830,1900,830,1900,무료,무료,,65,5,65,5,,37.5252495,126.9195136
170,1440587,시흥 4동 (삼성)공영주차장(구),금천구 시흥동 171-1,노외 주차장,시간제 + 거주자 주차장,,51,유료,830,1900,830,1900,830,1900,무료,무료,0,65,5,65,5,0,37.52401149,126.9175287
171,1441342,도곡초 공영주차장(구),강남구 대치동 924-10,노외 주차장,시간제 주차장,02-501-5921,200,유료,0,2400,0,2400,0,2400,무료,무료,180000,300,5,300,5,,37.56878199,126.9959106
172,1441348,서울놀이마당 공영주차장(구),송파구 잠실동 47-1,노외 주차장,시간제 주차장,,17,유료,900,1800,900,1800,900,1800,무료,무료,,500,5,500,5,0,37.56877674,126.9958474
173,1441353,신구초 공영주차장(구),강남구 신사동 550-11,노외 주차장,시간제 주차장,02-540-6149,185,유료,0,2400,0,2400,0,2400,무료,무료,180000,300,5,300,5,0,37.56895335,126.9973934
174,1441360,역삼문화공원 공영주차장(구),강남구 역삼동 635-0,노외 주차장,시간제 주차장,02-2176-0907,59,유료,0,2400,0,2400,0,2400,무료,무료,180000,300,5,300,5,,37.56882441,126.9962378
175,1441362,천마 공영주차장(구),송파구 마천동 1-5,노외 주차장,시간제 주차장,02-430-7240,140,유료,0,2400,0,2400,0,2400,무료,무료,60000,50,5,50,5,,37.56896044,126.997456
176,1441365,보라매공원동문주차장(구),동작구 신대방동 395-0,노외 주차장,시간제 주차장,,52,유료,900,2200,900,2200,900,2200,무료,무료,,100,5,100,5,0,37.56877035,126.9957864
177,1441366,빙수골장미(구),동작구 상도동 301-132,노외 주차장,시간제 주차장,,64,유료,0,2400,0,2400,0,2400,무료,무료,100000,150,5,150,5,35000,37.56896653,126.9975182
178,1441367,탄천(구),송파구 잠실동 1082-1,노외 주차장,시간제 주차장,,859,유료,0,2400,0,2400,0,2400,무료,무료,60000,2500,420,0,0,17000,37.56882965,126.9963054
179,1441370,도산대로25길 32 공영주차장(구),강남구 신사동 564-0,노외 주차장,시간제 주차장,02-549-0463,26,유료,900,1900,0,0,0,0,유료,유료,200000,400,5,400,5,,37.56894623,126.9973307
180,1441378,방이고분 공영주차장(구),송파구 방이동 125-0,노외 주차장,시간제 주차장,02-3431-4155,61,유료,900,1800,900,1500,900,1800,무료,무료,,100,5,100,5,,37.56964972,127.0010152
181,1441382,가재울 공영주차장(구),노원구 하계동 252-6,노외 주차장,시간제 + 거주자 주차장,,121,유료,0,2400,0,2400,0,2400,무료,무료,100000,150,5,150,5,11000,37.56916536,126.9985156
182,1441386,송파나루공원 동호주차장(구),송파구 신천동 32-0,노외 주차장,시간제 주차장,02-424-1199,20,유료,0,0,0,0,0,0,유료,유료,0,500,5,0,0,0,37.56960989,127.0007946
183,1441388,엔젤데이케이센터 지하주차장(구),동작구 사당동 278-34,노외 주차장,시간제 주차장,,5,무료,0,0,0,0,0,0,유료,유료,0,0,0,0,0,0,37.56958071,127.0006174
184,1441397,송파근린공원(구),송파구 송파동 113-2,노외 주차장,시간제 주차장,02-418-3854,324,유료,0,2400,0,2400,0,2400,무료,무료,140000,150,5,150,5,0,37.56957034,127.00059
185,144561,한국통신(구),양천구 목동 924-1,노상 주차장,시간제 주차장,,1,유료,900,1900,900,1500,0,0,무료,유료,0,250,5,250,5,0,37.56924576,126.998914
186,1447973,중구구민회관 부설(구),중구 을지로6가 18-14,노외 주차장,시간제 주차장,02-2265-7765,71,유료,0,2400,0,2400,0,2400,무료,무료,240000,250,5,250,5,0,37.56925787,126.9989798
187,1448767,신길6동공영(구),영등포구 신길동 3203-0,노외 주차장,시간제 주차장,02-2677-1401,129,유료,0,2400,0,2400,0,2400,무료,무료,65000,50,5,50,5,0,37.56967214,127.001126
188,1448769,경부제3녹지공영주차장(구),영등포구 신길동 69-39,노외 주차장,시간제 주차장,02-2677-1401,143,유료,0,2400,0,2400,0,2400,무료,무료,70000,100,5,100,5,0,37.56928478,126.9991122
189,1449826,경동고(구),성북구 삼선동3가 43-1,노외 주차장,시간제 주차장,,122,유료,0,2400,0,2400,0,2400,무료,무료,90000,150,5,150,5,10000,37.56962119,127.0008557
190,1449827,정릉시장(구),성북구 정릉동 405-4,노외 주차장,시간제 주차장,,20,유료,0,2400,0,2400,0,2400,무료,무료,120000,150,5,150,5,10000,37.56958147,127.0006567
191,1451364,청계7가 공영주차장(시),종로구 창신동 436-87,노상 주차장,시간제 주차장,,1,유료,900,1900,900,1500,0,0,무료,유료,0,450,5,450,5,0,37.56966045,127.0010714
192,1451370,동순라길(종묘) 관광버스전용 주차장(시),종로구 인의동 107-1,노상 주차장,버스전용 주차장,02-2290-6449,1,무료,0,0,0,0,0,0,유료,유료,0,0,0,0,0,0,37.56963304,127.0009179
193,1451371,세운상가밑(구),종로구 장사동 116-3,노상 주차장,시간제 주차장,,1,유료,900,1900,900,1500,0,0,무료,유료,250000,500,5,1000,10,0,37.56927065,126.9990456
194,1451378,태화관(구),종로구 인사동 194-27,노상 주차장,시간제 주차장,02-2236-0052,1,유료,1000,2200,900,1700,0,0,무료,유료,250000,500,5,1000,10,0,37.56959507,127.0007264
195,1451381,동일상가아파트 이륜차 주차장(구),종로구 숭인동 234-81,노상 주차장,이륜차 전용 주차장,,1,무료,0,0,0,0,0,0,유료,유료,0,0,0,0,0,0,37.56922056,126.9987959
196,1451384,숭인상가아파트 이륜차 주차장(구),종로구 숭인동 204-14,노상 주차장,이륜차 전용 주차장,,1,무료,0,0,0,0,0,0,유료,유료,0,0,0,0,0,0,37.56919089,126.9986443
197,1451389,필운대로 도미노피자앞 이륜차 주차장(구),종로구 누하동 7-0,노상 주차장,이륜차 전용 주차장,,1,무료,0,0,0,0,0,0,유료,유료,0,0,0,0,0,0,37.56917898,126.9985805
198,1451409,낙산성곽 버스전용 주차장(구),종로구 창신동 615-62,노상 주차장,버스전용 주차장,,1,무료,0,0,0,0,0,0,유료,유료,0,0,0,0,0,0,37.56929756,126.9991789
199,1451525,열린마당(구),종로구 세종로 111-0 옆,노상 주차장,시간제 주차장,,1,유료,900,2100,900,1500,0,0,무료,유료,250000,500,5,1000,10,0,37.49293677,126.882609
200,1451554,청계3(창경궁로_북1) 공영주차장(시),종로구 예지동 140-1,노상 주차장,시간제 주차장,,1,유료,900,1900,900,1500,0,0,무료,유료,0,750,5,750,5,0,37.4928816,126.8827362
201,1451594,종각(구),종로구 관철동 45-9,노상 주차장,시간제 주차장,,1,유료,1000,2200,900,1800,0,0,무료,유료,250000,500,5,1000,10,0,37.4928513,126.882464
202,1451598,원서공원 앞(구),종로구 와룡동 206-0,노상 주차장,시간제 주차장,,1,유료,900,1900,900,1900,900,1900,무료,무료,250000,500,5,500,5,0,37.49295594,126.8826702
203,1451768,창대교회 옆 이륜차 주차장(구),종로구 숭인동 62-9,노상 주차장,이륜차 전용 주차장,,1,무료,0,0,0,0,0,0,유료,유료,0,0,0,0,0,0,37.49276606,126.8825195
204,1451912,광화문빌딩(구),종로구 당주동 40-9,노상 주차장,시간제 주차장,,1,유료,1000,2200,1000,1800,1000,1800,무료,무료,250000,500,5,1000,10,0,37.49279709,126.8825584
205,1451913,삼청공원앞(구),종로구 삼청동 25-11,노상 주차장,시간제 주차장,,1,유료,900,2100,900,1700,0,0,무료,유료,180000,250,5,500,10,0,37.49292208,126.8825791
206,1451938,청계1(북) 공영주차장(시),종로구 관철동 13-14,노상 주차장,시간제 주차장,,1,유료,900,1900,900,1500,0,0,무료,유료,0,750,5,750,5,0,37.49294669,126.8826389
207,1451953,종로63가길 이륜차 주차장(구),종로구 숭인동 58-2,노상 주차장,이륜차 전용 주차장,,1,무료,0,0,0,0,0,0,유료,유료,0,0,0,0,0,0,37.4928576,126.8826674
208,1451954,힐스테이트옆 이륜차 주차장(구)(구),종로구 숭인동 766-2,노상 주차장,이륜차 전용 주차장,,1,무료,0,0,0,0,0,0,유료,유료,0,0,0,0,0,0,37.49288926,126.8827706
209,1451963,종로40길 이륜차 주차장(구),종로구 종로6가 318-3,노상 주차장,이륜차 전용 주차장,,1,무료,0,0,0,0,0,0,유료,유료,0,0,0,0,0,0,37.49281037,126.8824132
210,1451967,창신쌍용2지구 북측 이륜차 주차장(구),종로구 창신동 37-16,노상 주차장,이륜차 전용 주차장,,1,무료,0,0,0,0,0,0,유료,유료,0,0,0,0,0,0,37.49296464,126.8827032
211,1451973,한미빌딩옆(구),종로구 인사동 283-0,노상 주차장,시간제 주차장,,1,유료,1000,2200,900,1700,0,0,무료,유료,250000,500,5,1000,10,0,37.49281594,126.8825823
212,1452019,청계5(북1) 공영주차장(시),종로구 종로5가 458-2,노상 주차장,시간제 주차장,,1,유료,900,1900,900,1500,0,0,무료,유료,0,750,5,750,5,0,37.49288559,126.8825117
213,1452024,청계5(동호로_북) 공영주차장(시),종로구 종로5가 458-2,노상 주차장,시간제 주차장,,1,유료,900,100,900,1500,0,0,무료,유료,0,750,5,750,5,0,37.49287143,126.8827018
